n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,warnings,n_columns,features_combo_index,Train AP,Val AP,Test AP,Train AUC,Val AUC,Test AUC,Precedence
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732]",0.2813178756041452,0.763112,0.753333,0.734762,0.763112,0.753333,0.734762,0.763031,0.753272,0.73473,0.763474,0.753584,0.734875,0.763112,0.753333,0.734762,0.44,19260817.0,-1.0,none,100.0,9.0,0.703447,0.692927,0.673728,0.763112,0.753333,0.734762,9.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323]",0.2987414193339646,0.768214,0.758095,0.744524,0.768214,0.758095,0.744524,0.768143,0.758003,0.744499,0.768543,0.758489,0.744617,0.768214,0.758095,0.744524,0.44,19260817.0,-1.0,none,110.0,10.0,0.708655,0.698368,0.683244,0.768214,0.758095,0.744524,10.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334]",0.3153343464946374,0.770867,0.760714,0.746905,0.770867,0.760714,0.746905,0.770836,0.760689,0.746904,0.771018,0.760824,0.746909,0.770867,0.760714,0.746905,0.56,19260817.0,-1.0,none,120.0,11.0,0.710574,0.69975,0.684677,0.770867,0.760714,0.746905,11.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861]",0.3310081196250394,0.784388,0.77381,0.761429,0.784388,0.77381,0.761429,0.78351,0.773044,0.760221,0.789076,0.777557,0.766801,0.784388,0.77381,0.761429,0.57,19260817.0,-1.0,none,130.0,12.0,0.713934,0.704072,0.690566,0.784388,0.77381,0.761429,12.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016]",0.3460399154573679,0.77949,0.771905,0.762619,0.77949,0.771905,0.762619,0.779135,0.771613,0.762096,0.781299,0.773299,0.764951,0.77949,0.771905,0.762619,0.58,19260817.0,-1.0,none,140.0,13.0,0.71206,0.704956,0.694363,0.77949,0.771905,0.762619,13.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313]",0.3606448345817625,0.790663,0.778333,0.77,0.790663,0.778333,0.77,0.789812,0.777474,0.768836,0.795447,0.7827,0.775549,0.790663,0.778333,0.77,0.41,19260817.0,-1.0,none,150.0,14.0,0.72028,0.708072,0.698841,0.790663,0.778333,0.77,14.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313, 1451, 42621, 21223, 2716, 52963, 20447, 15655, 50380, 20459, 40319]",0.3746096933027729,0.795408,0.779762,0.771905,0.795408,0.779762,0.771905,0.794597,0.778947,0.770655,0.800152,0.783949,0.777962,0.795408,0.779762,0.771905,0.51,19260817.0,-1.0,none,160.0,15.0,0.725225,0.709673,0.700375,0.795408,0.779762,0.771905,15.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313, 1451, 42621, 21223, 2716, 52963, 20447, 15655, 50380, 20459, 40319, 7577, 29853, 31439, 66865, 54146, 17732, 9742, 37971, 31932, 30373]",0.3881765132537111,0.791429,0.780476,0.775,0.791429,0.780476,0.775,0.791019,0.780124,0.774244,0.793733,0.782283,0.778732,0.791429,0.780476,0.775,0.58,19260817.0,-1.0,none,170.0,16.0,0.723735,0.713078,0.705282,0.791429,0.780476,0.775,16.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313, 1451, 42621, 21223, 2716, 52963, 20447, 15655, 50380, 20459, 40319, 7577, 29853, 31439, 66865, 54146, 17732, 9742, 37971, 31932, 30373, 35611, 11446, 1218, 4727, 22769, 11554, 8777, 21901, 973, 1406]",0.4013226961251348,0.793061,0.778095,0.771667,0.793061,0.778095,0.771667,0.792376,0.777392,0.770669,0.796982,0.781652,0.776477,0.793061,0.778095,0.771667,0.62,19260817.0,-1.0,none,180.0,17.0,0.723564,0.708571,0.701036,0.793061,0.778095,0.771667,17.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313, 1451, 42621, 21223, 2716, 52963, 20447, 15655, 50380, 20459, 40319, 7577, 29853, 31439, 66865, 54146, 17732, 9742, 37971, 31932, 30373, 35611, 11446, 1218, 4727, 22769, 11554, 8777, 21901, 973, 1406, 20830, 23130, 9635, 3621, 28675, 28447, 54794, 10171, 12848, 995]",0.4139519687741995,0.788827,0.776905,0.771667,0.788827,0.776905,0.771667,0.788355,0.776471,0.770937,0.791423,0.779071,0.775171,0.788827,0.776905,0.771667,0.65,19260817.0,-1.0,none,190.0,18.0,0.720639,0.708921,0.702152,0.788827,0.776905,0.771667,18.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313, 1451, 42621, 21223, 2716, 52963, 20447, 15655, 50380, 20459, 40319, 7577, 29853, 31439, 66865, 54146, 17732, 9742, 37971, 31932, 30373, 35611, 11446, 1218, 4727, 22769, 11554, 8777, 21901, 973, 1406, 20830, 23130, 9635, 3621, 28675, 28447, 54794, 10171, 12848, 995, 6770, 35, 15454, 10774, 22187, 3001, 21453, 29990, 1659, 43842]",0.426326974760741,0.792653,0.783095,0.774524,0.792653,0.783095,0.774524,0.792146,0.782567,0.773852,0.795536,0.785873,0.777828,0.792653,0.783095,0.774524,0.6,19260817.0,-1.0,none,200.0,19.0,0.724273,0.7145,0.705215,0.792653,0.783095,0.774524,19.0
100.0,12.0,0.7,0.7,0.01,0.01,"[61762, 25510, 66952, 68481, 56286, 38189, 1051, 35348, 35951, 38549, 41058, 34565, 3940, 52457, 67461, 13645, 5179, 64586, 42497, 2926, 8011, 2354, 34729, 951, 39456, 3357, 13408, 347, 27671, 5495, 12614, 5942, 2197, 47415, 2154, 66755, 26025, 6157, 8065, 20952, 41949, 7347, 65435, 35227, 26546, 6870, 31918, 4269, 1755, 8107, 64587, 32095, 68300, 67505, 3973, 51722, 6814, 22477, 47262, 40817, 1296, 9947, 68456, 24301, 4157, 25730, 24955, 4047, 56880, 27205, 18838, 33991, 4584, 23699, 1107, 751, 970, 67052, 21321, 8204, 31850, 13759, 1516, 4289, 13, 37423, 16162, 30546, 40411, 1527, 48565, 35574, 41389, 22649, 67372, 3521, 567, 29768, 19144, 15732, 8336, 389, 27771, 21224, 8573, 59283, 2860, 9309, 3643, 4323, 66975, 16787, 14498, 2175, 43249, 65436, 20671, 48001, 24223, 68334, 8141, 59120, 851, 6548, 17410, 2208, 7611, 996, 39756, 22861, 28826, 3488, 50462, 2000, 67152, 19916, 39025, 5079, 4915, 29016, 14998, 61192, 36339, 66997, 5001, 27478, 15774, 45497, 24781, 3313, 1451, 42621, 21223, 2716, 52963, 20447, 15655, 50380, 20459, 40319, 7577, 29853, 31439, 66865, 54146, 17732, 9742, 37971, 31932, 30373, 35611, 11446, 1218, 4727, 22769, 11554, 8777, 21901, 973, 1406, 20830, 23130, 9635, 3621, 28675, 28447, 54794, 10171, 12848, 995, 6770, 35, 15454, 10774, 22187, 3001, 21453, 29990, 1659, 43842, 20247, 1075, 67030, 67439, 68190, 5288, 29695, 2616, 11362, 23342]",0.4384680180810392,0.790765,0.779762,0.774762,0.790765,0.779762,0.774762,0.790261,0.779315,0.774048,0.793588,0.782046,0.778276,0.790765,0.779762,0.774762,0.72,19260817.0,-1.0,none,210.0,20.0,0.722377,0.711685,0.705248,0.790765,0.779762,0.774762,20.0
